"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
166606,288425,288425,"139",5287,0.0155379763483022,0.0155379763483022,0.0155379763483022,100,"139",100,100,"Oshtemo",324820,"OH133","Portage County, Ohio","9p41","Chili-Oshtemo complex, 18 to 25 percent slopes",17.8513598177819,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",22,250,250,0,67.9500007629395,21.5499992370605,10.5,1,5.00000007450581,5.70000004768372,0,71.6446678161621,16.7353316052755,11.62,0.5,12.6000003069639,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166607,288426,288426,"139",2481,0.00729141655383731,0.00729141655383731,0.00729141655383731,100,"139",100,100,"Oshtemo",324822,"OH133","Portage County, Ohio","9p42","Chili-Oshtemo complex, 25 to 50 percent slopes",17.8532020064527,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",33,250,250,0,67.9500007629395,21.5499992370605,10.5,1,5.25000002235174,5.65000009536743,0,71.6446678161621,16.7353316052755,11.62,0.5,12.8500002548099,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166607,1721828,1721828,"139",80,0.000235112182308337,0.000235112182308337,0.000235112182308337,100,"139",100,100,"Chili",324821,"OH153","Summit County, Ohio","1vspv","Chili-Oshtemo complex, 25 to 50 percent slopes",18.0585466146469,TRUE,55,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",33,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166607,1721828,1721828,"139",80,0.000235112182308337,0.000235112182308337,0.000235112182308337,100,"139",100,100,"Oshtemo",324822,"OH153","Summit County, Ohio","1vspv","Chili-Oshtemo complex, 25 to 50 percent slopes",18.0585466146469,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",33,250,250,0,67.9500007629395,21.5499992370605,10.5,1,5.25000002235174,5.65000009536743,0,71.6446678161621,16.7353316052755,11.62,0.5,12.8500002548099,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166607,288426,288426,"139",2481,0.00729141655383731,0.00729141655383731,0.00729141655383731,100,"139",100,100,"Chili",324821,"OH133","Portage County, Ohio","9p42","Chili-Oshtemo complex, 25 to 50 percent slopes",17.8532020064527,TRUE,55,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",33,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166608,288427,288427,"139",8935,0.0262590918615624,0.0262590918615624,0.0262590918615624,100,"139",100,100,"Chili",324823,"OH133","Portage County, Ohio","9p43","Chili-Urban land complex, undulating",17.9763131927763,TRUE,45,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",4,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166608,288427,288427,"139",8935,0.0262590918615624,0.0262590918615624,0.0262590918615624,100,"139",100,100,"Urban land",324824,"OH133","Portage County, Ohio","9p43","Chili-Urban land complex, undulating",17.9763131927763,TRUE,30,NA,NA,NA,NA,4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
166609,288428,288428,"139",3234,0.00950440996981453,0.00950440996981453,0.00950440996981453,100,"139",100,100,"Urban land",324826,"OH133","Portage County, Ohio","9p44","Chili-Urban land complex, rolling",17.9318437535009,TRUE,30,NA,NA,NA,NA,9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
166609,288428,288428,"139",3234,0.00950440996981453,0.00950440996981453,0.00950440996981453,100,"139",100,100,"Chili",324825,"OH133","Portage County, Ohio","9p44","Chili-Urban land complex, rolling",17.9318437535009,TRUE,45,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",9,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166610,288429,288429,"139",12588,0.0369949018862169,0.0369949018862169,0.0369949018862169,100,"139",100,100,"Chili",324827,"OH133","Portage County, Ohio","9p45","Chili-Wooster complex, 6 to 12 percent slopes, moderately eroded",17.7657784262573,TRUE,50,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",9,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166610,288429,288429,"139",12588,0.0369949018862169,0.0369949018862169,0.0369949018862169,100,"139",100,100,"Wooster",324828,"OH133","Portage County, Ohio","9p45","Chili-Wooster complex, 6 to 12 percent slopes, moderately eroded",17.7657784262573,TRUE,30,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",9,109,250,0,36.1719988250732,45.3580011749268,18.47,1.2170000064373,8.91999997198582,5.57600014686584,0,39.5413326517741,40.7153340148926,19.7433333333333,0.622333334088325,18.4800002723932,"none",23,0,"till, unspecified","sandstone and siltstone","till plain & moraine","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
166611,288430,288430,"139",6223,0.0182887888813098,0.0182887888813098,0.0182887888813098,100,"139",100,100,"Chili",324829,"OH133","Portage County, Ohio","9p46","Chili-Wooster complex, 12 to 18 percent slopes, moderately eroded",17.8372165723455,TRUE,50,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",15,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166611,288430,288430,"139",6223,0.0182887888813098,0.0182887888813098,0.0182887888813098,100,"139",100,100,"Wooster",324830,"OH133","Portage County, Ohio","9p46","Chili-Wooster complex, 12 to 18 percent slopes, moderately eroded",17.8372165723455,TRUE,30,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",15,109,250,0,36.1719988250732,45.3580011749268,18.47,1.2170000064373,8.6899998486042,5.57600014686584,0,39.5413326517741,40.7153340148926,19.7433333333333,0.622333334088325,18.2500001490116,"none",23,0,"till, unspecified","sandstone and siltstone","till plain & moraine","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
166612,288431,288431,"139",1983,0.00582784321896791,0.00582784321896791,0.00582784321896791,100,"139",100,100,"Wooster",324832,"OH133","Portage County, Ohio","9p47","Chili-Wooster complex, 18 to 30 percent slopes",17.8746563723396,TRUE,30,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",24,109,250,0,36.1719988250732,45.3580011749268,18.47,1.1629999935627,8.6899998486042,5.57600014686584,0,39.5413326517741,40.7153340148926,19.7433333333333,0.598999995191892,18.2500001490116,"none",23,0,"till, unspecified","sandstone and siltstone","till plain & moraine","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
166612,288431,288431,"139",1983,0.00582784321896791,0.00582784321896791,0.00582784321896791,100,"139",100,100,"Chili",324831,"OH133","Portage County, Ohio","9p47","Chili-Wooster complex, 18 to 30 percent slopes",17.8746563723396,TRUE,50,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",24,137,250,0,42.3299992370605,40.2300007629395,17.44,1.325,6.11000001430511,5.33799989700317,0,53.2819985707601,30.8980014292399,15.82,0.765999998350938,13.5000001564622,"none",23,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
166613,1721484,1721484,"139",435,0.00127842249130158,0.00127842249130158,0.00127842249130158,100,"139",100,100,"Damascus",324833,"OH055","Geauga County, Ohio","1vsbr","Damascus loam",17.4301002151665,TRUE,100,"alfisols","typic ochraqualfs","Fine-loamy, mixed, mesic Typic Ochraqualfs","poorly",1,250,250,0,54.9339991760254,25.7560008239746,19.31,2.245,6.91999984532595,5.5,0,65.0773325602214,17.5326674397786,17.39,1.12933333535989,15.8599996455014,"none",23,0,"outwash",NA,"flat","yes","no",25,"F139XY011OH","12-BEL Belmont, New York"
166613,288432,288432,"139",21526,0.0632628104546158,0.0632628104546158,0.0632628104546158,100,"139",100,100,"Damascus",324833,"OH133","Portage County, Ohio","9p48","Damascus loam",17.7504485267739,TRUE,100,"alfisols","typic ochraqualfs","Fine-loamy, mixed, mesic Typic Ochraqualfs","poorly",1,250,250,0,54.9339991760254,25.7560008239746,19.31,2.245,6.91999984532595,5.5,0,65.0773325602214,17.5326674397786,17.39,1.12933333535989,15.8599996455014,"none",23,0,"outwash",NA,"flat","yes","no",25,"F139XY011OH","12-BEL Belmont, New York"
166613,1595544,1595544,"139",218,0.000640680696790219,0.000640680696790219,0.000640680696790219,100,"139",100,100,"Damascus",324833,"OH151","Stark County, Ohio","1qk95","Damascus loam",18.059538167551,TRUE,100,"alfisols","typic ochraqualfs","Fine-loamy, mixed, mesic Typic Ochraqualfs","poorly",1,250,250,0,54.9339991760254,25.7560008239746,19.31,2.245,6.91999984532595,5.5,0,65.0773325602214,17.5326674397786,17.39,1.12933333535989,15.8599996455014,"none",23,0,"outwash",NA,"flat","yes","no",25,"F139XY011OH","12-BEL Belmont, New York"
166614,288433,288433,"139",2509,0.00737370581764523,0.00737370581764523,0.00737370581764523,100,"139",100,100,"Dekalb",324834,"OH133","Portage County, Ohio","9p49","Dekalb channery loam, 2 to 6 percent slopes",17.5538053242701,TRUE,100,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",4,250,84,0,60.8200008392334,25.9299991607666,13.25,1.425,5.30000001192093,5,0,67.7714287439982,20.0559516180129,12.172619047619,0.99702380952381,7.92000003159046,"none",15,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
166615,288434,288434,"139",2311,0.00679180316643209,0.00679180316643209,0.00679180316643209,100,"139",100,100,"Dekalb",324835,"OH133","Portage County, Ohio","9p4b","Dekalb channery loam, 6 to 12 percent slopes",17.5211714039319,TRUE,100,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",9,250,84,0,60.8200008392334,25.9299991607666,13.25,1.425,5.30000001192093,5,0,67.7714287439982,20.0559516180129,12.172619047619,0.99702380952381,7.92000003159046,"none",15,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
166616,288435,288435,"139",1356,0.00398515149012632,0.00398515149012632,0.00398515149012632,100,"139",100,100,"Dekalb",324836,"OH133","Portage County, Ohio","9p4c","Dekalb channery loam, 12 to 25 percent slopes",17.5303320448659,TRUE,95,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",19,250,84,0,60.8200008392334,25.9299991607666,13.25,1.425,5.30000001192093,5,0,67.7714287439982,20.0559516180129,12.172619047619,0.99702380952381,7.92000003159046,"none",15,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
166617,288436,288436,"139",1659,0.00487563888061914,0.00487563888061914,0.00487563888061914,100,"139",100,100,"Dekalb",324837,"OH133","Portage County, Ohio","9p4d","Dekalb channery loam, 25 to 70 percent slopes",17.5246072059801,TRUE,95,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",48,250,84,0,60.8200008392334,25.9299991607666,13.25,1.425,5.30000001192093,5.09999990463257,0,67.7714287439982,20.0559516180129,12.172619047619,0.99702380952381,7.92000003159046,"none",15,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
166630,288449,288449,"139",23880,0.0701809864190387,0.0701809864190387,0.0701809864190387,100,"139",100,100,"Geeburg",324855,"OH133","Portage County, Ohio","9p4t","Geeburg silt loam, 2 to 6 percent slopes",17.681230995044,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,76,250,0,12.3139998245239,45.0959992980957,42.59,1.325,7.60999987274408,5.73999980926514,0,7.43799994150798,41.1786664326986,51.3833333333333,0.769000002940496,19.6099996045232,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
166631,288450,288450,"139",4509,0.0132515103753537,0.0132515103753537,0.0132515103753537,100,"139",100,100,"Geeburg",324856,"OH133","Portage County, Ohio","9p4v","Geeburg silt loam, 2 to 6 percent slopes, moderately eroded",17.6097798405637,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,76,250,0,12.3139998245239,45.0959992980957,42.59,1.325,7.60999987274408,5.73999980926514,0,7.43799994150798,41.1786664326986,51.3833333333333,0.769000002940496,19.6099996045232,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
166632,288451,288451,"139",14329,0.0421115307537021,0.0421115307537021,0.0421115307537021,100,"139",100,100,"Geeburg",324857,"OH133","Portage County, Ohio","9p4w","Geeburg silt loam, 6 to 12 percent slopes, moderately eroded",17.6846308994713,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,76,250,0,12.3139998245239,45.0959992980957,42.59,1.325,7.60999987274408,5.73999980926514,0,7.43799994150798,41.1786664326986,51.3833333333333,0.769000002940496,19.6099996045232,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
166633,288452,288452,"139",3843,0.0112942014576368,0.0112942014576368,0.0112942014576368,100,"139",100,100,"Geeburg",324858,"OH133","Portage County, Ohio","9p4x","Geeburg silt loam, 12 to 18 percent slopes, moderately eroded",17.6591360949304,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",15,76,250,0,12.3139998245239,45.0959992980957,42.59,1.325,7.60999987274408,5.73999980926514,0,7.43799994150798,41.1786664326986,51.3833333333333,0.769000002940496,19.6099996045232,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
166634,288453,288453,"139",1402,0.00412034099495361,0.00412034099495361,0.00412034099495361,100,"139",100,100,"Urban land",324860,"OH133","Portage County, Ohio","9p4y","Geeburg-Urban land complex, undulating",17.8048783885939,TRUE,30,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
166634,288453,288453,"139",1402,0.00412034099495361,0.00412034099495361,0.00412034099495361,100,"139",100,100,"Geeburg",324859,"OH133","Portage County, Ohio","9p4y","Geeburg-Urban land complex, undulating",17.8048783885939,TRUE,45,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",7,76,250,0,12.3139998245239,45.0959992980957,42.59,1.325,7.60999987274408,5.73999980926514,0,7.43799994150798,41.1786664326986,51.3833333333333,0.769000002940496,19.6099996045232,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
166640,288459,288459,"139",10412,0.0305998505274301,0.0305998505274301,0.0305998505274301,100,"139",100,100,"Gravel pits",324867,"OH133","Portage County, Ohio","9p54","Pits, gravel",17.7694381471327,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
166641,288460,288460,"139",2305,0.00677416975275897,0.00677416975275897,0.00677416975275897,100,"139",100,100,"Haskins",324868,"OH133","Portage County, Ohio","9p55","Haskins loam, 2 to 6 percent slopes",17.6962646376802,TRUE,100,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",4,71,250,0,40.8759997558594,39.0440002441406,20.08,1.405,7.65999989211559,5.60200006484985,0,25.926666692098,39.7599999745687,34.3133333333333,0.635,19.2899998575449,"none",33,0,"glaciolacustrine deposits & till, unspecified",NA,"lake plain & till plain","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
166642,1595546,1595546,"139",503,0.00147826784626367,0.00147826784626367,0.00147826784626367,100,"139",100,100,"Holly",324869,"OH151","Stark County, Ohio","1qk97","Holly silt loam",18.0223861299974,TRUE,95,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,64,250,0,24.0999992370605,53.5800007629395,22.32,2.51,9.05999997258186,6.5,0,35.8213330078125,43.8920003255208,20.2866666666667,1.67,23.4800000488758,"flood",28,0,"alluvium","siltstone","flood plain","yes","no",25,"F139XY009OH","12-BEL Belmont, New York"
166642,288461,288461,"139",45935,0.134998476179168,0.134998476179168,0.134998476179168,100,"139",100,100,"Holly",324869,"OH133","Portage County, Ohio","9p56","Holly silt loam",17.6540185945161,TRUE,95,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,64,250,0,24.0999992370605,53.5800007629395,22.32,2.51,9.05999997258186,6.5,0,35.8213330078125,43.8920003255208,20.2866666666667,1.67,23.4800000488758,"flood",28,0,"alluvium","siltstone","flood plain","yes","no",25,"F139XY009OH","12-BEL Belmont, New York"
166643,288462,288462,"139",506,0.00148708455310023,0.00148708455310023,0.00148708455310023,100,"139",100,100,"Hornell",324870,"OH133","Portage County, Ohio","9p57","Hornell silt loam, 3 to 8 percent slopes",17.5534985432983,TRUE,100,"inceptisols","aeric haplaquepts","Fine, illitic, acid, mesic Aeric Haplaquepts","somewhat poorly",6,250,79,0,10.2599998474121,52.2399993896484,37.5,2.3,7.20000006258488,5,0,8.51265813127349,50.3164553099041,41.1708860759494,1.63924050632911,10.6799999848008,"none",20,0,"till, unspecified & residuum","NA & shale, unspecified","till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
