"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
155023,"111C",NA,"Houghton",283326,"IN017","Cass County, Indiana",162430,162430,"5g0p","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Edwards",286156,"IN183","Whitley County, Indiana",161783,161783,"5fbt","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.73,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Houghton",283326,"IN183","Whitley County, Indiana",161783,161783,"5fbt","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Muskego",286155,"IN033","De Kalb County, Indiana",160327,160327,"5ctv","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Muskego",286155,"IN069","Huntington County, Indiana",161412,161412,"5dyv","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Houghton",283326,"IN099","Marshall County, Indiana",1702550,1702550,"1v4mz","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Muskego",286155,"IN103","Miami County, Indiana",161964,161964,"5fjn","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Palms",286163,"IN075","Jay County, Indiana",210644,210644,"725z","Houghton muck, drained",18.3489662742986,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN151","Steuben County, Indiana",160203,160203,"5cpv","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Palms",286163,"IN169","Wabash County, Indiana",161180,161180,"5dqc","Houghton muck, drained",18.3489662742986,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Adrian",286154,"IN053","Grant County, Indiana",162797,162797,"5gdj","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN009","Blackford County, Indiana",623797,623797,"ny3h","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Houghton",283326,"IN075","Jay County, Indiana",210644,210644,"725z","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Muskego",286155,"IN169","Wabash County, Indiana",161180,161180,"5dqc","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Edwards",286156,"IN003","Allen County, Indiana",164675,164675,"5jc3","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,FALSE,7,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.73,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Edwards",286156,"IN113","Noble County, Indiana",272539,272539,"94ll","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.73,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Houghton",283326,"IN169","Wabash County, Indiana",161180,161180,"5dqc","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Adrian",286154,"IN075","Jay County, Indiana",210644,210644,"725z","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Palms",286163,"IN085","Kosciusko County, Indiana",160872,160872,"5ddf","Houghton muck, drained",18.3489662742986,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Palms",286163,"IN017","Cass County, Indiana",162430,162430,"5g0p","Houghton muck, drained",18.3489662742986,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Muskego",286155,"IN053","Grant County, Indiana",162797,162797,"5gdj","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Adrian",286154,"IN033","De Kalb County, Indiana",160327,160327,"5ctv","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN103","Miami County, Indiana",161964,161964,"5fjn","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Houghton",283326,"IN085","Kosciusko County, Indiana",160872,160872,"5ddf","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Adrian",286154,"IN039","Elkhart County, Indiana",165378,165378,"5k2s","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN113","Noble County, Indiana",272539,272539,"94ll","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Adrian",286154,"IN099","Marshall County, Indiana",1702550,1702550,"1v4mz","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN015","Carroll County, Indiana",165171,165171,"5jw3","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Houghton",283326,"IN049","Fulton County, Indiana",162571,162571,"5g57","Houghton muck, drained",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Adrian",286154,"IN183","Whitley County, Indiana",161783,161783,"5fbt","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Houghton",283326,"IN003","Allen County, Indiana",164675,164675,"5jc3","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Muskego",286155,"IN017","Cass County, Indiana",162430,162430,"5g0p","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Muskego",286155,"IN127","Porter County, Indiana",160652,160652,"5d5b","Houghton muck, drained",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Edwards",286156,"IN009","Blackford County, Indiana",623797,623797,"ny3h","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.73,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
155023,"111C",NA,"Houghton",283326,"IN089","Lake County, Indiana",272449,272449,"94hp","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,TRUE,75,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & outwash plain & till plain & lake plain & moraine","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
155023,"111C",NA,"Adrian",286154,"IN069","Huntington County, Indiana",161412,161412,"5dyv","Houghton muck, drained",18.3489662742986,FALSE,7,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY012IN"
155023,"111C",NA,"Muskego",286155,"IN099","Marshall County, Indiana",1702550,1702550,"1v4mz","Houghton muck, drained, 0 to 1 percent slopes",18.3489662742986,FALSE,6,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY011IN"
