"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"69098",155001,184971,184971,"111C",5164,0.050844952727683,0.050844952727683,0.052788210559153,96.3187654764459,"111C",96.3187654764459,100,"Rensselaer",286288,"IN131","Pulaski County, Indiana","66gt","Radioville-Mermill loams, 0 to 1 percent slopes",18.4979674642061,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,97,250,7.44,34,43.56,22.44,4.28,10.1399998366833,6.69999980926514,8.47333333333333,41.8533333333333,37.8066666666667,20.34,2.31833333333333,26.3200002163649,"none",38,0,"outwash",NA,"till plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69101",155003,184995,184995,"111C",185,0.00182151747765712,0.00182151747765712,0.00210330029962108,86.6028249977085,"111C",86.6028249977085,100,"Suman",286399,"IN131","Pulaski County, Indiana","66hl","Sloan silt loam, 0 to 1 percent slopes, occasionally flooded, brief duration",18.571144336462,FALSE,10,"mollisols","fluvaquentic endoaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Fluvaquentic Endoaquolls","very poorly",0.5,0,250,1,38.3,35.68,26.02,3.82,10.4899999201298,6.72799993515015,1,60.9066666666667,22.3266666666667,16.7666666666667,2.22833333333333,22.1699998453259,"flood",89,0,"alluvium & alluvium",NA,"flood plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69103",155003,184995,184995,"111C",185,0.00182151747765712,0.00182151747765712,0.00210330029962108,86.6028249977085,"111C",86.6028249977085,100,"Sloan",283296,"IN131","Pulaski County, Indiana","66hl","Sloan silt loam, 0 to 1 percent slopes, occasionally flooded, brief duration",18.571144336462,TRUE,90,"mollisols","fluvaquentic endoaquolls","Fine-loamy, mixed, superactive, mesic Fluvaquentic Endoaquolls","poorly",0.5,0,250,2.24,20.32,55.24,24.44,2.46,10.780000180006,7.07200004577637,4.66666666666667,21.5733333333333,53.1066666666667,25.32,1.2,27.4200001657009,"flood",38,0,"alluvium","limestone and dolomite","flood plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69106",155004,184979,184979,"111C",4661,0.0458923943965396,0.0458923943965396,0.0483073775447789,95.0007984888009,"111C",95.0007984888009,100,"Milford",286369,"IN131","Pulaski County, Indiana","66h2","Strole silt loam, 0 to 1 percent slopes",18.4850846894134,FALSE,5,"mollisols","typic endoaquolls","Fine, mixed, superactive, mesic Typic Endoaquolls","very poorly",1,46,250,2,9.84,53.84,36.32,4.7,10.7599999308586,6.51599998474121,2.30666666666667,8.92,53.84,37.24,2.285,26.7599995732307,"none",46,0,"lacustrine deposits",NA,"depression & lake plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69107",155004,184979,184979,"111C",4661,0.0458923943965396,0.0458923943965396,0.0483073775447789,95.0007984888009,"111C",95.0007984888009,100,"Strole",283297,"IN131","Pulaski County, Indiana","66h2","Strole silt loam, 0 to 1 percent slopes",18.4850846894134,TRUE,85,"mollisols","aquic argiudolls","Fine, illitic, mesic Aquic Argiudolls","somewhat poorly",1,31,250,0,19.16,47.58,33.26,2.62,9.09999991208315,6.57599992752075,0,11.72,43.86,44.42,1.57333333333333,20.3399998024106,"none",31,0,"lacustrine deposits",NA,"lake plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69108",155004,184979,184979,"111C",4661,0.0458923943965396,0.0458923943965396,0.0483073775447789,95.0007984888009,"111C",95.0007984888009,100,"Whiskerville",286371,"IN131","Pulaski County, Indiana","66h2","Strole silt loam, 0 to 1 percent slopes",18.4850846894134,FALSE,5,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","moderately well",1,107,250,0,68.78,20.14,11.08,1.515,7.96000020205975,6.42999980926514,0,51.4333333333333,28.2733333333333,20.2933333333333,0.743333333333333,22.1000003367662,"none",23,0,"outwash & lacustrine deposits",NA,"lake plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69109",155004,184979,184979,"111C",4661,0.0458923943965396,0.0458923943965396,0.0483073775447789,95.0007984888009,"111C",95.0007984888009,100,"Radioville",286370,"IN131","Pulaski County, Indiana","66h2","Strole silt loam, 0 to 1 percent slopes",18.4850846894134,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,107,250,6.48,48.12,32.64,19.24,4.3,10.3799997270107,6.69999980926514,8.15333333333333,42.68,36.18,21.14,2.38333333333333,26.5100000798702,"none",46,0,"outwash & lacustrine deposits",NA,"depression & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69140",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Ackerman",286301,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,FALSE,10,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",0.5,20,250,0,25.2,1.96,0.84,41.2840000033379,12.3400000184774,6.94,0,68.4,5.32,2.28,13.9613333423932,19.3400000482798,"none",36,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69142",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Toto",283299,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,TRUE,65,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,0,0,0,75,20.0000002980232,6.5,1.06,35.9466666666667,10.16,3.22666666666667,35.8416666666667,30.7300001941621,"none",97,0,"organic, herbaceous material & coprogenic material & marl & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69145",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Edselton",286304,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,FALSE,5,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,53,250,0,0,0,0,75,20.0000002980232,6.5,0,25.3666666666667,30.6466666666667,8.65333333333333,31.1560000022252,22.8800002783537,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & till plain & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69146",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Madaus",286303,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,FALSE,5,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.36400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & till plain & lake plain & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69147",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Water",285931,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"69148",155006,185005,185005,"111C",28,0.00027568913175351,0.00027568913175351,0.000336220256471693,81.9965860018671,"111C",81.9965860018671,100,"Muskego",286302,"IN131","Pulaski County, Indiana","66hx","Toto muck, undrained, 0 to 1 percent slopes",18.427839044939,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,69,250,0,0,0,0,75,20.0000002980232,6.5,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69149",155007,184980,184980,"111C",110,0.0010830644461745,0.0010830644461745,0.0010830644461745,100,"111C",100,100,"Udorthents",283300,"IN131","Pulaski County, Indiana","66h3","Udorthents, Clayey, 0 to 1 percent slopes",18.4967073787342,TRUE,100,"entisols",NA,"Udorthents","well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"lacustrine deposits",NA,"lake plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69150",155007,272450,272450,"110",546,0.0023160014277767,0.0023160014277767,0.00295554741408103,78.3611664202255,"110",78.3611664202255,100,"Udorthents",283300,"IN089","Lake County, Indiana","94hq","Clay pits",18.9120440936479,TRUE,100,"entisols",NA,"Udorthents","well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"lacustrine deposits",NA,"lake plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69156",155008,184982,184982,"111C",1606,0.0158127409141477,0.0158127409141477,0.0160319053312308,98.6329484078468,"111C",98.6329484078468,100,"Budd",286323,"IN131","Pulaski County, Indiana","66h5","Winamac fine sandy loam, 0 to 1 percent slopes",18.5868145247637,FALSE,5,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,38,250,5.24,72.48,18.04,9.48,1.7,8.14000007510185,6.42799995422363,8.55333333333333,66.86,22.6333333333333,10.5066666666667,0.95,19.5000000298023,"none",38,0,"outwash & till, unspecified",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69157",155008,184982,184982,"111C",1606,0.0158127409141477,0.0158127409141477,0.0160319053312308,98.6329484078468,"111C",98.6329484078468,100,"Winamac",283301,"IN131","Pulaski County, Indiana","66h5","Winamac fine sandy loam, 0 to 1 percent slopes",18.5868145247637,TRUE,85,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","moderately well",1,112,250,0,61.8,26.6,11.6,1.1,8.10000017285347,6.37999992370605,0.14,67.8933333333333,21.7666666666667,10.34,0.695,19.8300004936755,"none",0,0,"outwash & outwash & till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69158",155008,184982,184982,"111C",1606,0.0158127409141477,0.0158127409141477,0.0160319053312308,98.6329484078468,"111C",98.6329484078468,100,"Morocco",286324,"IN131","Pulaski County, Indiana","66h5","Winamac fine sandy loam, 0 to 1 percent slopes",18.5868145247637,FALSE,5,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,87.56,8.06,4.38,1.055,4.68999993801117,5.53000019073486,1,91.8533333333333,4.68666666666667,3.46,0.518333333333333,12.6899997591972,"none",23,0,"eolian sands",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69159",155008,184982,184982,"111C",1606,0.0158127409141477,0.0158127409141477,0.0160319053312308,98.6329484078468,"111C",98.6329484078468,100,"Bronson",286327,"IN131","Pulaski County, Indiana","66h5","Winamac fine sandy loam, 0 to 1 percent slopes",18.5868145247637,FALSE,5,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,64.92,25.62,9.46,1.055,7.41999991238117,6.33799989700317,6.6,72.3,17.4266666666667,10.2733333333333,0.518333333333333,18.2199999466538,"none",23,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69162",155009,184981,184981,"111C",144,0.00141782982044662,0.00141782982044662,0.00142200438077201,99.7064312612648,"111C",99.7064312612648,100,"Winamac",284251,"IN131","Pulaski County, Indiana","66h4","Winamac fine sandy loam, 1 to 5 percent slopes",18.6159342935641,TRUE,80,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","moderately well",3,112,250,0,61.8,26.6,11.6,1.1,8.10000017285347,6.37999992370605,0.14,67.8933333333333,21.7666666666667,10.34,0.695,19.8300004936755,"none",0,0,"outwash & outwash & till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69164",155009,184981,184981,"111C",144,0.00141782982044662,0.00141782982044662,0.00142200438077201,99.7064312612648,"111C",99.7064312612648,100,"Budd",286325,"IN131","Pulaski County, Indiana","66h4","Winamac fine sandy loam, 1 to 5 percent slopes",18.6159342935641,FALSE,10,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,38,250,5.24,72.48,18.04,9.48,1.7,8.14000007510185,6.42799995422363,8.55333333333333,66.86,22.6333333333333,10.5066666666667,0.95,19.5000000298023,"none",38,0,"outwash & till, unspecified",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69165",155009,184981,184981,"111C",144,0.00141782982044662,0.00141782982044662,0.00142200438077201,99.7064312612648,"111C",99.7064312612648,100,"Morocco",286326,"IN131","Pulaski County, Indiana","66h4","Winamac fine sandy loam, 1 to 5 percent slopes",18.6159342935641,FALSE,5,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,87.56,8.06,4.38,1.055,4.68999993801117,5.53000019073486,1,91.8533333333333,4.68666666666667,3.46,0.518333333333333,12.6899997591972,"none",23,0,"eolian sands",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69166",155009,184981,184981,"111C",144,0.00141782982044662,0.00141782982044662,0.00142200438077201,99.7064312612648,"111C",99.7064312612648,100,"Bronson",286328,"IN131","Pulaski County, Indiana","66h4","Winamac fine sandy loam, 1 to 5 percent slopes",18.6159342935641,FALSE,5,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,64.92,25.62,9.46,1.055,7.41999991238117,6.33799989700317,6.6,72.3,17.4266666666667,10.2733333333333,0.518333333333333,18.2199999466538,"none",23,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69168",155010,184988,184988,"111C",6455,0.0635561909096038,0.0635561909096038,0.0660087451007716,96.2845011105368,"111C",96.2845011105368,100,"Goodell",286305,"IN131","Pulaski County, Indiana","66hc","Whiskerville-Bronson fine sandy loams, 0 to 1 percent slopes",18.4862680515174,FALSE,5,"mollisols","typic endoaquolls","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","poorly",1,81,250,0,67,18,15,2.4,7.90000006556511,6.5,3.68,74.6,13.88,11.52,1.395,18.2999999821186,"none",30,0,"outwash & outwash & till, unspecified",NA,"depression & till plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69170",155010,184988,184988,"111C",6455,0.0635561909096038,0.0635561909096038,0.0660087451007716,96.2845011105368,"111C",96.2845011105368,100,"Bronson",283303,"IN131","Pulaski County, Indiana","66hc","Whiskerville-Bronson fine sandy loams, 0 to 1 percent slopes",18.4862680515174,TRUE,35,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,64.92,25.62,9.46,1.055,7.41999991238117,6.33799989700317,1.32,72.3,17.4266666666667,10.2733333333333,0.518333333333333,18.2199999466538,"none",23,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69171",155010,184988,184988,"111C",6455,0.0635561909096038,0.0635561909096038,0.0660087451007716,96.2845011105368,"111C",96.2845011105368,100,"Whiskerville",283304,"IN131","Pulaski County, Indiana","66hc","Whiskerville-Bronson fine sandy loams, 0 to 1 percent slopes",18.4862680515174,TRUE,50,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","moderately well",1,107,250,0,68.78,20.14,11.08,1.515,7.96000020205975,6.42999980926514,0,51.4333333333333,28.2733333333333,20.2933333333333,0.743333333333333,22.1000003367662,"none",23,0,"outwash & lacustrine deposits",NA,"lake plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69172",155010,184988,184988,"111C",6455,0.0635561909096038,0.0635561909096038,0.0660087451007716,96.2845011105368,"111C",96.2845011105368,100,"Medaryville",286306,"IN131","Pulaski County, Indiana","66hc","Whiskerville-Bronson fine sandy loams, 0 to 1 percent slopes",18.4862680515174,FALSE,10,"mollisols","aquic argiudolls","Sandy over loamy, mixed, semiactive, mesic Aquic Argiudolls","somewhat poorly",1,81,250,0,73.6,14.84,11.56,2.01,7.61999994516373,6.5,0,48.0733333333333,27.9,24.0266666666667,1.03833333333333,20.0199995189905,"none",28,0,"eolian sands & lacustrine deposits",NA,"lake plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69182",155012,184974,184974,"111C",1126,0.011086641512659,0.011086641512659,0.0168746694038149,65.6999034905691,"111C",65.6999034905691,100,"Denham",286281,"IN131","Pulaski County, Indiana","66gx","Oakville fine sand, 12 to 18 percent slopes",18.4114061880491,FALSE,10,"entisols","oxyaquic udipsamments","Mixed, mesic Oxyaquic Udipsamments","moderately well",3,250,250,0,92.62,4.38,3,0.71,3.72999996691942,5.90000009536743,0,94.2333333333333,3.11333333333333,2.65333333333333,0.403333333333333,10.7299999967217,"none",0,0,"eolian sands",NA,"dune & lake plain & till plain & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69183",155012,184974,184974,"111C",1126,0.011086641512659,0.011086641512659,0.0168746694038149,65.6999034905691,"111C",65.6999034905691,100,"Chelsea",286280,"IN131","Pulaski County, Indiana","66gx","Oakville fine sand, 12 to 18 percent slopes",18.4114061880491,FALSE,10,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",15,250,250,0,93.44,3.08,3.48,0.88,4.50000017881393,6.5,0,93.36,2.44,4.2,0.606666666666667,12.3800003528595,"none",0,0,"eolian sands",NA,"dune & outwash plain & till plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69184",155012,184974,184974,"111C",1126,0.011086641512659,0.011086641512659,0.0168746694038149,65.6999034905691,"111C",65.6999034905691,100,"Oakville",283306,"IN131","Pulaski County, Indiana","66gx","Oakville fine sand, 12 to 18 percent slopes",18.4114061880491,TRUE,80,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",15,250,250,0,93.36,3.64,3,0.83,3.57999999821186,5.90000009536743,0,93.7866666666667,3.21333333333333,3,0.776666666666667,10.5800000280142,"none",0,0,"eolian sands",NA,"dune & lake plain & till plain & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
