"ES","MLRARSYM","Series","coiid","muname"
"R111AY016IN","111A","Westland",238925,"Westland silt loam"
"R111AY016IN","111A","Westland",2241237,"Westland silty clay loam, Southern Ohio Till Plain, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",238549,"Westland clay loam"
"R111AY016IN","111A","Westland",242846,"Westland clay loam"
"R111AY016IN","111A","Westland",290240,"Urban land-Westland complex, 0 to 1 percent slopes"
"R111AY016IN","111A","Westland",2455002,"Westland clay loam, 0 to 1 percent slopes"
"R111AY016IN","111A","Westland",2638541,"Westland clay loam-Urban land complex, 0 to 1 percent slopes"
"R111AY016IN","111A","Westland",883777,"Westland silt loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",2638547,"Urban land-Westland silty clay loam complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",2579156,"Westland clay loam, SOTP, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",2241234,"Westland silty clay loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",243731,"Westland silt loam"
"R111AY016IN","111A","Westland",2638545,"Westland silty clay loam-Urban land complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",2455008,"Westland clay loam, 0 to 1 percent slopes, rarely flooded"
"R111AY016IN","111A","Westland",2638595,"Urban land-Westland complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",2638549,"Westland-Urban land complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Westland",247972,"Westland silty clay loam, silty substratum"
"R111AY016IN","111A","Westland",240249,"Westland silty clay loam, moderately deep"
"R111AY016IN","111A","Westland",1844563,"Westland and Brookston loams, overwash"
"R111AY016IN","111A","Westland",246915,"Westland-Urban land complex"
"F111AY020IN","111A","Westmoreland",775826,"Berks-Westmoreland silt loams, 15 to 25 percent slopes"
"F111AY014IN","111A","Whitaker",2636654,"Whitaker loam-Urban land complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Whitaker",238517,"Whitaker loam"
"F111AY014IN","111A","Whitaker",2632155,"Whitaker-Urban land complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Whitaker",2496443,"Urban land-Whitaker complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Whitaker",1479161,"Whitaker loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Whitaker",2636657,"Urban land-Whitaker loam complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Whitaker",238435,"Whitaker loam"
"F111AY014IN","111A","Whitaker",242120,"Whitaker loam"
"F111AY014IN","111A","Whitaker",238550,"Whitaker loam"
"F111AY014IN","111A","Whitaker",1136980,"Whitaker sandy loam, 0 to 2 percent slopes, rarely flooded"
"F111AY014IN","111A","Whitaker",238928,"Whitaker silt loam, 2 to 6 percent slopes"
"F111AY004IN","111A","Wilhite",1738499,"Wilhite silty clay, 0 to 1 percent slopes, frequently flooded, very brief duration"
"F111AY009IN","111A","Williamstown",2568927,"Williamstown silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Williamstown",2568929,"Williamstown silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Williamstown",2568934,"Williamstown-Crosby silt loams, 2 to 4 percent slopes"
"F111AY009IN","111A","Williamstown",2636651,"Williamstown-Urban land-Crosby complex, 2 to 4 percent slopes"
"F111AY009IN","111A","Williamstown",2568944,"Crosby-Williamstown silt loams, 2 to 4 percent slopes"
"F111AY005IN","111A","Wirt",869889,"Wirt loam, 0 to 2 percent slopes, frequently flooded, very brief duration"
"F111AY005IN","111A","Wirt",1733633,"Wirt loam, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY005IN","111A","Wirt",284422,"Haymond-Wirt silt loams, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY020IN","111A","Wrays",283671,"Gilwood-Wrays silt loams, 12 to 25 percent slopes, eroded"
"F111AY009IN","111A","Wynn",1097237,"Hennepin-Wynn silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Wynn",238933,"Wynn silt loam, 12 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Wynn",243493,"Wynn silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Wynn",1094485,"Hennepin-Wynn silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Wynn",1094526,"Wynn silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Wynn",238934,"Wynn soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Xenia",238938,"Xenia and Celina silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Xenia",2375330,"Xenia silt loam, 2 to 4 percent slopes"
"F111AY009IN","111A","Xenia",238936,"Xenia silt loam, 2 to 6 percent slopes, slightly eroded"
"F111AY009IN","111A","Xenia",1130550,"Xenia silt loam, bedrock substratum, 2 to 6 percent slopes"
"F111AY009IN","111A","Xenia",897379,"Fincastle-Xenia silt loams, 2 to 4 percent slopes"
"F111AY009IN","111A","Xenia",238942,"Xenia and Celina silt loams, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Xenia",1690140,"Fincastle-Xenia silt loams, 2 to 4 percent slopes"
"F111AY009IN","111A","Xenia",238940,"Xenia and Celina silt loams, 2 to 6 percent slopes, slightly eroded"
